Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
1,dlkpavxvjx1hy57k8sbk21lg5,56329,Nacho Zabal,Ignacio Zabal Almazán,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,88457,Ignacio,Zabal Almazán,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,1,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,32,21,3,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,7,0,0,1,5,0,0,7,5,2,1,5,0,1,1,0,0,0,2,0,0,0,45,0,0,65.6%,75.0%,0,0,24,0,0,32,-,0,1.99,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,31.3%,0.00,13,0,22,0,22,,,ATO vs VAL,true,false,false,false,true,2020-08-19,7tdd1uok6zk7bgycge748czdg,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Atlético Ottawa,Valour,VAL,0,4,Played,L 0-4,2126235,ATO vs VAL (2020-08-19)
1,dlkpavxvjx1hy57k8sbk21lg5,56329,Nacho Zabal,Ignacio Zabal Almazán,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,88457,Ignacio,Zabal Almazán,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,1,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,26,2,9,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,1,0,0,2,1,1,1,1,0,1,0,0,0,0,3,0,0,0,35,0,0,100.0%,42.3%,0,0,11,0,0,26,-,0,2.13,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,27.8%,0.00,11,0,11,0,11,,,ATO vs EDM,true,false,false,true,false,2020-08-23,7tqr229an5mqpjp1qgvl7e0pg,73xrv2025rnj0t3y9ayp83bec,6925,6925,Atlético Ottawa,Edmonton,EDM,2,2,Played,T 2-2,2126243,ATO vs EDM (2020-08-23)
1,dlkpavxvjx1hy57k8sbk21lg5,56329,Nacho Zabal,Ignacio Zabal Almazán,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,88457,Ignacio,Zabal Almazán,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,1,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,32,8,8,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,3,1,1,0,3,2,2,0,1,1,1,0,0,0,0,2,0,0,0,41,0,0,87.5%,50.0%,0,0,16,0,0,32,-,0,0.96,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,38.2%,0.00,29,0,25,0,25,,,ATO vs CAV,true,false,true,false,false,2020-08-27,7u47vp82i9898dpktaf5q6psk,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Atlético Ottawa,Cavalry,CAV,2,0,Played,W 2-0,2126251,ATO vs CAV (2020-08-27)
1,dlkpavxvjx1hy57k8sbk21lg5,56329,Nacho Zabal,Ignacio Zabal Almazán,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,88457,Ignacio,Zabal Almazán,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,1,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,33,17,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1,-,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2,0,0,2,1,0,0,2,2,0,0,0,0,1,0,0,0,0,6,0,0,0,42,2,0,63.6%,54.5%,0,0,18,0,2,31,-,0,3.76,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,37.2%,0.00,23,0,11,0,11,,,ATO vs FOR,true,false,false,false,true,2020-08-30,7ufagyfpmg0q5miihyn7181ec,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,0,2,Played,L 0-2,2126257,ATO vs FOR (2020-08-30)
1,dlkpavxvjx1hy57k8sbk21lg5,56329,Nacho Zabal,Ignacio Zabal Almazán,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,88457,Ignacio,Zabal Almazán,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,1,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,38,17,6,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,3,1,1,0,3,3,1,0,1,0,1,1,0,0,0,1,0,0,0,48,0,0,68.4%,60.5%,0,0,23,0,0,38,-,0,1.03,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,30.8%,0.00,24,0,13,0,13,,,PAC vs ATO,false,true,true,false,false,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Atlético Ottawa,Pacific,PAC,1,0,Played,W 1-0,2126262,PAC vs ATO (2020-09-03)
1,dlkpavxvjx1hy57k8sbk21lg5,56329,Nacho Zabal,Ignacio Zabal Almazán,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,88457,Ignacio,Zabal Almazán,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,1,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,40,33,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,54,0,0,0,0,1,-,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,53,1,0,42.5%,85.0%,1,0,33,0,1,39,100.0%,1,0.82,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,47.5%,0.00,18,0,14,0,14,,,HFX vs ATO,false,true,false,false,true,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,0,2,Played,L 0-2,2126270,HFX vs ATO (2020-09-06)
1,2xr4zmz44j3klssbanayqqy21,311488,M. Kapor,Milovan Kapor,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,206339,Milovan,Kapor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,45,31,7,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,61,6,0,0,4,11,0.0%,7,5,6,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,44,17,0,26.7%,84.4%,12,0,26,0,16,29,50.0%,2,0.00,0,0,10,10,1,0,0.00,0.00,0.00,0.00,0.00,0,1,-,0,-,-,26.2%,0.00,19,0,22,0,22,,,YRK vs ATO,false,true,false,true,false,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Atlético Ottawa,York United,YRK,2,2,Played,T 2-2,2126220,YRK vs ATO (2020-08-15)
1,2xr4zmz44j3klssbanayqqy21,311488,M. Kapor,Milovan Kapor,Central Defender,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,206339,Milovan,Kapor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Defender,Atlético Ottawa,1,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,21,13,3,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,31,3,0,1,2,8,100.0%,5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19,12,0,38.1%,76.2%,8,0,8,0,11,10,50.0%,2,0.00,0,0,8,8,0,0,0.00,0.00,0.00,0.00,0.00,0,1,-,0,-,-,31.3%,0.00,13,0,22,0,22,,,ATO vs VAL,true,false,false,false,true,2020-08-19,7tdd1uok6zk7bgycge748czdg,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Atlético Ottawa,Valour,VAL,0,4,Played,L 0-4,2126235,ATO vs VAL (2020-08-19)
1,2xr4zmz44j3klssbanayqqy21,311488,M. Kapor,Milovan Kapor,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,206339,Milovan,Kapor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,25,13,7,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,1,6,-,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,21,0,36.0%,80.0%,14,0,6,0,18,7,100.0%,1,0.00,0,0,6,6,0,0,0.00,0.00,0.00,0.00,0.00,0,2,-,0,-,-,38.2%,0.00,29,0,25,0,25,,,ATO vs CAV,true,false,true,false,false,2020-08-27,7u47vp82i9898dpktaf5q6psk,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Atlético Ottawa,Cavalry,CAV,2,0,Played,W 2-0,2126251,ATO vs CAV (2020-08-27)
1,2xr4zmz44j3klssbanayqqy21,311488,M. Kapor,Milovan Kapor,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,206339,Milovan,Kapor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,54,40,9,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,58,2,0,0,0,3,-,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,29,29,0,25.9%,90.7%,27,0,22,0,28,26,100.0%,2,0.00,0,0,3,3,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,37.2%,0.00,23,0,11,0,11,,,ATO vs FOR,true,false,false,false,true,2020-08-30,7ufagyfpmg0q5miihyn7181ec,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,0,2,Played,L 0-2,2126257,ATO vs FOR (2020-08-30)
1,2xr4zmz44j3klssbanayqqy21,311488,M. Kapor,Milovan Kapor,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,206339,Milovan,Kapor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28,16,7,0.00,0,0,0.09,0,0,1,0,1,0,0,0,1,0,0,0,33,4,0,0,0,1,0.0%,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,28,4,1,50.0%,82.1%,3,1,19,1,3,24,50.0%,2,0.00,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,1,1,-,0,-,-,30.8%,0.00,24,1,13,1,13,,,PAC vs ATO,false,true,true,false,false,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Atlético Ottawa,Pacific,PAC,1,0,Played,W 1-0,2126262,PAC vs ATO (2020-09-03)
1,2xr4zmz44j3klssbanayqqy21,311488,M. Kapor,Milovan Kapor,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,206339,Milovan,Kapor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,1,71,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,45,30,12,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,52,3,0,0,0,5,-,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,29,22,0,24.4%,93.3%,18,1,23,1,21,23,50.0%,6,0.00,0,0,4,4,1,0,0.00,0.00,0.00,0.00,0.00,0,1,-,0,-,-,47.5%,0.00,18,0,14,0,14,,,HFX vs ATO,false,true,false,false,true,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,0,2,Played,L 0-2,2126270,HFX vs ATO (2020-09-06)
1,62nti15up6a14yi1featiyhd6,301065,D. Kinumbe,Daniel Kinumbe,Left Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425640,Daniel,Kinumbe,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,HFX Wanderers,1,45,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,4,1,0.00,0,0,0.00,0,0,0,0,0,1,0,0,4,0,0,0,18,2,0,1,1,2,50.0%,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,5,12,0,0.0%,62.5%,4,0,1,1,5,2,-,0,0.00,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,34.0%,1.00,25,0,20,0,20,,,HFX vs FOR,true,false,false,true,false,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,HFX Wanderers,Forge,FOR,1,1,Played,T 1-1,2126238,HFX vs FOR (2020-08-20)
1,62nti15up6a14yi1featiyhd6,301065,D. Kinumbe,Daniel Kinumbe,Left Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425640,Daniel,Kinumbe,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,HFX Wanderers,1,62,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,6,4,0.13,0,0,0.00,0,0,0,0,0,1,1,1,4,1,0,0,23,5,0,0,2,2,0.0%,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,6,11,3,46.2%,76.9%,6,2,2,4,6,3,50.0%,4,0.00,0,0,0,0,2,0,0.13,0.00,0.13,0.00,0.13,0,1,0.13,1,-,-,35.3%,0.00,24,1,13,1,13,,,HFX vs FOR,true,false,false,true,false,2020-09-09,8plkm1srpcwr60o1i31ksltsk,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,HFX Wanderers,Forge,FOR,1,1,Played,T 1-1,2137183,HFX vs FOR (2020-09-09)
1,62nti15up6a14yi1featiyhd6,301065,D. Kinumbe,Daniel Kinumbe,Defensive Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425640,Daniel,Kinumbe,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,HFX Wanderers,1,32,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,5,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,23,1,0,1,2,4,100.0%,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,15,5,0,69.2%,76.9%,2,2,6,2,2,9,50.0%,2,0.00,0,0,4,4,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,31.0%,0.00,22,0,8,0,8,,,CAV vs HFX,false,true,true,false,false,2020-09-12,cap8cqg4fk34voy1o310hy39w,41ewt71n8fqwy6trsqta1bjvu,15381,15381,HFX Wanderers,Cavalry,CAV,2,1,Played,W 2-1,2137185,CAV vs HFX (2020-09-12)
1,62nti15up6a14yi1featiyhd6,301065,D. Kinumbe,Daniel Kinumbe,Left Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425640,Daniel,Kinumbe,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,HFX Wanderers,1,69,21,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,30,9,11,0.04,0,0,0.03,0,0,0,1,1,5,0,0,6,5,0,0,45,1,0,0,2,2,-,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,17,14,14,0,23.3%,66.7%,7,8,5,12,9,9,100.0%,1,0.00,0,0,2,2,0,0,0.04,0.00,0.04,0.00,0.04,1,0,0.04,1,-,-,43.6%,0.00,32,1,12,1,12,,,HFX vs PAC,true,false,false,false,true,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,0,5,Played,L 0-5,2137187,HFX vs PAC (2020-09-16)
1,6qm5qftpaq8l38b3irrum4bqi,572643,R. Garcia,Raphaël Garcia,Left Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,425633,Raphaël,Garcia,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Valour,1,26,21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,3,0.25,0,0,0.00,1,0,0,0,0,0,0,0,2,0,0,0,14,2,2,0,1,4,66.7%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,5,1,33.3%,100.0%,3,2,1,2,3,1,0.0%,1,0.00,0,0,2,2,2,0,0.25,0.00,0.25,0.00,0.25,0,0,0.25,1,-,-,34.2%,1.00,26,0,13,0,13,,,FOR vs VAL,false,true,false,true,false,2020-09-05,7utday42etwsaaqej3w9gmqz8,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Valour,Forge,FOR,2,2,Played,T 2-2,2126266,FOR vs VAL (2020-09-05)
1,bxbh5i1uqhe22e2cft5x6fl2i,765154,C. N'Sa,Chrisnovic N'Sa,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425644,Chrisnovic,N'Sa,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,1,90,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,36,9,15,0.05,0,0,0.00,0,0,0,0,0,3,0,0,8,1,0,0,68,2,0,5,3,13,83.3%,4,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,24,20,24,1,33.3%,66.7%,9,12,3,15,13,8,100.0%,1,0.00,0,1,8,8,4,1,0.00,0.05,0.00,0.05,0.05,0,0,0.05,1,0.00,0.00,34.0%,0.00,25,3,20,3,20,,,HFX vs FOR,true,false,false,true,false,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,HFX Wanderers,Forge,FOR,1,1,Played,T 1-1,2126238,HFX vs FOR (2020-08-20)
1,bxbh5i1uqhe22e2cft5x6fl2i,765154,C. N'Sa,Chrisnovic N'Sa,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425644,Chrisnovic,N'Sa,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,1,90,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,37,11,17,0.00,0,0,0.06,0,0,0,1,1,3,0,0,6,1,0,0,75,12,1,1,1,7,66.7%,3,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,26,18,31,1,35.1%,75.7%,17,8,3,9,22,6,20.0%,5,0.00,0,4,6,6,1,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,0.25,0.25,37.5%,1.00,16,0,16,0,16,,,CAV vs HFX,false,true,false,false,true,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,41ewt71n8fqwy6trsqta1bjvu,15381,15381,HFX Wanderers,Cavalry,CAV,1,2,Played,L 1-2,2126244,CAV vs HFX (2020-08-24)
1,bxbh5i1uqhe22e2cft5x6fl2i,765154,C. N'Sa,Chrisnovic N'Sa,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425644,Chrisnovic,N'Sa,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,1,90,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,27,4,14,0.06,0,0,0.00,0,0,0,0,0,4,0,0,6,3,0,0,60,7,0,3,2,8,75.0%,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,15,31,4,48.1%,66.7%,14,3,1,3,21,3,0.0%,1,0.00,0,4,6,6,2,0,0.06,0.00,0.06,0.00,0.06,0,0,0.06,1,0.00,0.00,20.5%,0.00,18,0,12,0,12,,,EDM vs HFX,false,true,true,false,false,2020-08-27,7u1iuq4d7judbzn8c1gawxp90,73xrv2025rnj0t3y9ayp83bec,6925,6925,HFX Wanderers,Edmonton,EDM,3,1,Played,W 3-1,2126249,EDM vs HFX (2020-08-27)
1,bxbh5i1uqhe22e2cft5x6fl2i,765154,C. N'Sa,Chrisnovic N'Sa,Right Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425644,Chrisnovic,N'Sa,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,HFX Wanderers,1,90,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,10,4,0.00,0,0,0.00,0,0,0,0,0,0,0,0,10,0,0,0,54,3,1,5,2,8,100.0%,0,0,9,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,24,13,0,52.6%,73.7%,5,1,8,1,8,10,-,0,0.00,0,2,6,6,0,2,0.00,0.00,0.00,0.00,0.00,0,2,-,0,0.00,0.00,30.3%,2.00,10,1,11,1,11,,,HFX vs YRK,true,false,false,true,false,2020-08-29,7ubxnr535nkdppzi934wdbdhw,cqthcpums3aas2tdy0qhlkuwa,15382,15382,HFX Wanderers,York United,YRK,1,1,Played,T 1-1,2126256,HFX vs YRK (2020-08-29)
