Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
886,1jw8ni6v99xnlou4wf0j47dnt,327118,T. Warschewski,Tobias Warschewski,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,228664,Tobias,Warschewski,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,1,81,23,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,13,2,8,0.06,0,0,0,0,0,0,0,0,4,0,0,8,2,0,0,29,4,0,1,0,1,50.0%,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,2,23.1%,76.9%,4,6,0,7,6,0,50.0%,2,0,0,0,0,0,1,0,0.06,0,0.06,0,0.06,0,0,0.03,2,-,-,26.5%,0,18,13,1,13,,EDM vs VAL,true,false,false,true,false,2021-08-13,bhsfarrt7arlogjorl96z4d1w,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Edmonton,Valour,VAL,0,0,Played,T 0-0,2227590,EDM vs VAL (2021-08-13)
886,1jw8ni6v99xnlou4wf0j47dnt,327118,T. Warschewski,Tobias Warschewski,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,228664,Tobias,Warschewski,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,1,90,23,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,25,5,16,0.09,0,0,0,0,0,0,0,0,3,0,0,7,1,0,0,47,7,0,0,0,0,0.0%,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,24,0,23,0,12.0%,84.0%,11,10,0,10,15,0,0.0%,1,0,0,1,0,0,0,0,0,0.09,0,0.09,0.09,0,0,0.04,2,0,0,25.7%,3,14,13,1,13,,VAL vs EDM,false,true,false,false,true,2021-08-25,bicsr95n777pupvryfl4hrbx0,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Edmonton,Valour,VAL,0,3,Played,L 0-3,2227600,VAL vs EDM (2021-08-25)
886,1jw8ni6v99xnlou4wf0j47dnt,327118,T. Warschewski,Tobias Warschewski,Right Attacking Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,228664,Tobias,Warschewski,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Edmonton,1,90,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,23,7,8,0.02,0,0,0,0,0,0,0,0,8,0,0,10,5,0,0,48,9,1,0,0,1,33.3%,0,0,5,1,0,1,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,14,5,29,1,39.1%,65.2%,8,6,1,8,14,1,100.0%,1,0,0,0,0,0,1,0,0.02,0,0.02,0,0.02,0,0,0.02,1,-,-,29.2%,1,27,7,1,7,,EDM vs PAC,true,false,false,false,true,2021-09-05,bj90d84rnx2z39kg0ixk46uxg,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Edmonton,Pacific,PAC,1,2,Played,L 1-2,2227612,EDM vs PAC (2021-09-05)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,1,45,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,7,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,31,1,0,1,1,4,100.0%,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,14,15,0,42.9%,78.6%,7,0,4,0,8,6,100.0%,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,-,0,0,0,24.0%,0,29,14,0,14,,ATO vs CAV,true,false,false,false,true,2021-07-01,193x4p4nem64u53gfnq0gd444,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Atlético Ottawa,Cavalry,CAV,1,4,Played,L 1-4,2208275,ATO vs CAV (2021-07-01)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,1,90,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,23,7,11,0.02,0,0,0,0,0,0,0,0,3,0,0,8,2,0,0,52,3,1,4,1,9,100.0%,3,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,20,12,20,0,56.5%,78.3%,11,3,4,3,14,6,-,0,0,0,4,5,5,2,2,0.02,0,0.02,0,0.02,0,0,0.02,1,0,0,31.4%,3,13,20,1,20,,VAL vs ATO,false,true,false,false,true,2021-07-04,19af06cdbe87q7ikxwchyavx0,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Atlético Ottawa,Valour,VAL,0,2,Played,L 0-2,2208278,VAL vs ATO (2021-07-04)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,1,79,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,2,4,0.0%,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,18,9,0,55.0%,75.0%,7,3,5,3,7,10,0.0%,1,0,0,3,4,4,0,0,0,0,0,0,0,0,0,-,0,0,0,20.0%,0,27,15,1,15,,ATO vs PAC,true,false,false,false,true,2021-07-07,19ktvsltfjgz7jy1owg5giz2s,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Atlético Ottawa,Pacific,PAC,0,1,Played,L 0-1,2208282,ATO vs PAC (2021-07-07)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Right Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Atlético Ottawa,1,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,2,2,0,0,2,100.0%,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,1,0,100.0%,0.0%,0,0,0,0,0,2,0.0%,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-,0,0,-,40.0%,1,30,16,0,16,,ATO vs EDM,true,false,false,true,false,2021-07-19,1kwcuq4lx7ihq6f2k597o7k7o,73xrv2025rnj0t3y9ayp83bec,6925,6925,Atlético Ottawa,Edmonton,EDM,1,1,Played,T 1-1,2208295,ATO vs EDM (2021-07-19)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Attacking Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Atlético Ottawa,1,30,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,1,0,0,1,100.0%,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,7,1,25.0%,75.0%,3,1,2,1,5,2,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,21.7%,0,27,15,0,15,,PAC vs ATO,false,true,false,false,true,2021-07-22,1l3n94zz0ewd37jf9pf98dr10,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Atlético Ottawa,Pacific,PAC,2,4,Played,L 2-4,2208298,PAC vs ATO (2021-07-22)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,1,38,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,4,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,1,0,1,0,2,100.0%,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,8,0,46.7%,73.3%,5,3,3,4,6,5,-,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,-,0,0,0,27.8%,1,22,10,0,10,,HFX vs ATO,false,true,false,false,true,2021-08-02,bh64ga8ole5qs4ab5wsgh7504,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,1,2,Played,L 1-2,2227578,HFX vs ATO (2021-08-02)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,1,14,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0.0%,100.0%,2,0,1,0,2,1,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,0,-,-,22.2%,0,19,12,0,12,,FOR vs ATO,false,true,false,false,true,2021-08-08,bhk2rbr4tn5b8xgaxk5wage8k,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,0,2,Played,L 0-2,2227583,FOR vs ATO (2021-08-08)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,1,63,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,19,13,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,45,6,0,3,2,8,100.0%,2,2,5,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,24,17,0,52.6%,68.4%,5,0,8,0,8,11,100.0%,1,0,0,0,7,7,1,0,0,0,0,0,0,0,0,-,0,-,-,20.0%,1,32,35,0,35,,ATO vs CAV,true,false,true,false,false,2021-09-25,bkpqazqtdq7fg0lln252h8etw,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Atlético Ottawa,Cavalry,CAV,3,1,Played,W 3-1,2227631,ATO vs CAV (2021-09-25)
886,8ipv2tlducl1y5qq8c8f4pdk9,212915,V. Neufville,Vashon Neufville,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,193101,Vashon,Neufville,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,1,59,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,22,6,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,46,8,0,0,0,1,0.0%,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,10,17,19,0,17.2%,96.6%,15,3,10,3,15,11,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,38.9%,0,17,19,0,19,,HFX vs ATO,false,true,false,false,true,2021-09-29,bkyg4bb4imc666uo8qhw1cr9w,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,1,2,Played,L 1-2,2227634,HFX vs ATO (2021-09-29)
886,6yyscicx9ok5edd9iuoafuoyx,254934,Raúl Uche,Raúl Uche Rubio,Centre Forward,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,230385,Raúl,Uche Rubio,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Atlético Ottawa,1,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,9,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,36,4,0,2,0,2,100.0%,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,17,3,16,1,16.7%,79.2%,12,6,1,9,14,1,25.0%,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-,0,-,-,27.8%,1,22,10,2,10,,HFX vs ATO,false,true,false,false,true,2021-08-02,bh64ga8ole5qs4ab5wsgh7504,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,1,2,Played,L 1-2,2227578,HFX vs ATO (2021-08-02)
886,6yyscicx9ok5edd9iuoafuoyx,254934,Raúl Uche,Raúl Uche Rubio,Centre Forward,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,230385,Raúl,Uche Rubio,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Atlético Ottawa,1,45,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,5,0,0,0,0,-,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,9,1,0.0%,100.0%,7,0,0,0,7,0,0.0%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,22.2%,0,19,12,0,12,,FOR vs ATO,false,true,false,false,true,2021-08-08,bhk2rbr4tn5b8xgaxk5wage8k,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,0,2,Played,L 0-2,2227583,FOR vs ATO (2021-08-08)
886,6yyscicx9ok5edd9iuoafuoyx,254934,Raúl Uche,Raúl Uche Rubio,Right Winger,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,230385,Raúl,Uche Rubio,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,Atlético Ottawa,1,68,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,5,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,19,2,0,1,0,1,100.0%,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,5,8,0,16.7%,66.7%,3,2,3,3,5,4,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,31.0%,1,25,23,1,23,,ATO vs FOR,true,false,false,false,true,2021-09-08,bjh5cd3xcffegfheww9qxxfkk,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,0,1,Played,L 0-1,2227615,ATO vs FOR (2021-09-08)
886,6yyscicx9ok5edd9iuoafuoyx,254934,Raúl Uche,Raúl Uche Rubio,Centre Forward,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,230385,Raúl,Uche Rubio,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Atlético Ottawa,1,26,23,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,4,3,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,2,0.0%,87.5%,7,0,0,1,7,0,0.0%,1,0,0,1,0,0,0,0,0.07,0,0.07,0,0.07,0,0,0.07,1,0,0,35.3%,0,13,23,1,23,,ATO vs HFX,true,false,false,false,true,2021-09-11,bjmltjwcfo38r1j5mtdzhki6s,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,1,2,Played,L 1-2,2227617,ATO vs HFX (2021-09-11)
886,6yyscicx9ok5edd9iuoafuoyx,254934,Raúl Uche,Raúl Uche Rubio,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,230385,Raúl,Uche Rubio,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,1,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,62.5%,75.0%,0,2,4,3,1,4,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,38.9%,1,17,19,0,19,,HFX vs ATO,false,true,false,false,true,2021-09-29,bkyg4bb4imc666uo8qhw1cr9w,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,1,2,Played,L 1-2,2227634,HFX vs ATO (2021-09-29)
886,db3mtdls95klppptl1n96ezf9,92036,K. Porter,Kyle Porter,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,92442,Kyle,Porter,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,1,4,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,20.0%,80.0%,2,2,0,3,2,0,0.0%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,41.0%,0,9,10,2,10,,EDM vs ATO,true,false,false,false,true,2021-06-26,18o1gqawfartt7bvr61uhr40k,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Edmonton,Atlético Ottawa,ATO,0,1,Played,L 0-1,2208270,EDM vs ATO (2021-06-26)
886,db3mtdls95klppptl1n96ezf9,92036,K. Porter,Kyle Porter,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,92442,Kyle,Porter,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,1,45,31,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,4,7,0.03,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,1,1,1,0,2,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,1,10,0,9.1%,100.0%,7,4,0,4,7,0,-,0,0,0,0,1,1,1,0,0.03,0,0.03,0,0.03,0,0,0.03,1,-,-,34.3%,0,21,13,0,13,,FOR vs EDM,false,true,false,false,true,2021-07-15,1kkx9yjx8wwafdcnlhi7z5hck,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Edmonton,Forge,FOR,0,1,Played,L 0-1,2208291,FOR vs EDM (2021-07-15)
886,db3mtdls95klppptl1n96ezf9,92036,K. Porter,Kyle Porter,Left Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,92442,Kyle,Porter,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Edmonton,1,14,31,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,9,1,6,0.57,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,2,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,3,33.3%,77.8%,5,1,1,2,6,1,0.0%,1,0,1,0,0,0,0,0,0,0.57,0,0.57,0.57,0,0,0.57,1,-,-,51.1%,0,18,9,1,9,,ATO vs EDM,false,true,false,true,false,2021-07-19,1kwcuq4lx7ihq6f2k597o7k7o,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Edmonton,Atlético Ottawa,ATO,1,1,Played,T 1-1,2208295,ATO vs EDM (2021-07-19)
886,db3mtdls95klppptl1n96ezf9,92036,K. Porter,Kyle Porter,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,92442,Kyle,Porter,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,1,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,50.0%,50.0%,2,0,0,1,2,1,0.0%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,30.4%,1,10,13,0,13,,EDM vs HFX,true,false,true,false,false,2021-07-21,1l17fh13pjvlw6traxl2n92xg,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Edmonton,HFX Wanderers,HFX,1,0,Played,W 1-0,2208297,EDM vs HFX (2021-07-21)
886,db3mtdls95klppptl1n96ezf9,92036,K. Porter,Kyle Porter,Right Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,92442,Kyle,Porter,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Edmonton,1,6,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,1,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,40.0%,80.0%,1,2,1,2,2,1,0.0%,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,29.0%,0,25,13,0,13,,EDM vs VAL,true,false,true,false,false,2021-08-01,bh2g50qycjxrszgfcc763c36c,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Edmonton,Valour,VAL,3,1,Played,W 3-1,2227577,EDM vs VAL (2021-08-01)
