Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
1,653qyopyxl1qrfmul2n3m5g16,765160,M. Doner,Morey Doner,Right Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481743,Morey,Doner,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,York United,1,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,45,20,16,0,0,1,0.2,0,1,0,1,1,2,0,0,3,1,0,0,72,4,0,0,5,9,-,4,3,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,27,33,2,51.1%,80.0%,18,7,11,8,24,13,50.0%,4,0,0,2,8,8,1,0,0,0,0,0,0,0,1,-,0,0.5,0.5,43.2%,1,25,22,3,22,,YRK vs FOR,true,false,true,false,false,2019-10-12,5augx4ovgk22zt4obomrdqaui,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,4,0,Played,W 4-0,1052442,YRK vs FOR (2019-10-12)
1,7yfwpe3tltsxez80puqy7hoet,170945,J. Di Chiara,Joseph Di Chiara,Defensive Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,95575,Joseph,Di Chiara,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,York United,1,90,29,0,0,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,5,1,59,32,21,0.88,1,0,0.12,1,0,0,2,2,0,0,0,6,0,0,0,73,5,1,1,0,4,50.0%,2,1,5,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,13,45,6,27.1%,89.8%,37,6,10,8,40,11,100.0%,2,0,1,0,2,2,2,0,0.03,0.85,0.03,0.85,0.09,2,0,0.29,3,-,-,43.2%,1,25,22,2,22,,YRK vs FOR,true,false,true,false,false,2019-10-12,5augx4ovgk22zt4obomrdqaui,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,4,0,Played,W 4-0,1052442,YRK vs FOR (2019-10-12)
1,8djbjtpajhwv1falg9buuone2,658166,W. Murofushi,Wataru Murofushi,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481746,Wataru,Murofushi,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,1,64,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,32,13,13,0.07,0,0,0.1,0,0,0,1,1,1,1,1,2,1,0,0,47,1,0,0,0,1,-,1,1,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,6,29,5,25.0%,81.3%,17,4,5,5,22,5,-,0,0,0,3,1,1,0,0,0,0.07,0,0.07,0.07,1,0,0.07,1,0.33,0.33,43.2%,0,25,22,1,22,,YRK vs FOR,true,false,true,false,false,2019-10-12,5augx4ovgk22zt4obomrdqaui,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,4,0,Played,W 4-0,1052442,YRK vs FOR (2019-10-12)
1,11228m951oqcoir09sjjuep61,244523,S. Furlano,Steven Furlano,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,244374,Steven,Furlano,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,1,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.34,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,100.0%,100.0%,1,0,0,0,1,0,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,0,1,1,43.2%,0,25,22,0,22,,YRK vs FOR,true,false,true,false,false,2019-10-12,5augx4ovgk22zt4obomrdqaui,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,4,0,Played,W 4-0,1052442,YRK vs FOR (2019-10-12)
1,cfx0kdkw50a9417og40fqqled,195712,R. Thompson,Roger Thompson,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,160292,Roger,Thompson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,31,13,9,0.07,0,0,0.04,0,0,0,1,1,0,0,0,4,0,0,0,47,2,0,0,2,10,-,8,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,31,12,2,48.4%,71.0%,8,2,12,3,10,18,80.0%,5,0,0,0,8,8,2,0,0,0.07,0,0.07,0.07,1,2,0.07,1,-,-,43.2%,0,25,22,1,22,,YRK vs FOR,true,false,true,false,false,2019-10-12,5augx4ovgk22zt4obomrdqaui,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,4,0,Played,W 4-0,1052442,YRK vs FOR (2019-10-12)
1,79mxm0eabtbsoieveku9v91ey,,S.Lamanna,Stefan Lamanna,Right Attacking Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,488467,Stefan,Lamanna,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,York United,1,17,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,13,3,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,2,25.0%,50.0%,4,0,0,3,5,0,0.0%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,43.2%,2,25,22,2,22,,YRK vs FOR,true,false,true,false,false,2019-10-12,5augx4ovgk22zt4obomrdqaui,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,York United,Forge,FOR,4,0,Played,W 4-0,1052442,YRK vs FOR (2019-10-12)
1,b84lif9t7gwlw9ou9izawvumt,33727,D. Edgar,David Edward Edgar,Right Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,40345,David Edward,Edgar,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Forge,1,90,33,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,3,49,27,14,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,0,0,0,1,7,-,6,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,21,3,51.0%,83.7%,17,1,23,1,20,28,100.0%,1,0,0,0,7,7,0,0,0.08,0.02,0.08,0.02,0.1,0,0,0.05,2,-,-,30.0%,0,20,11,1,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,6r8emgp7oeom6yyibdb4g77c9,273966,D. Choinière,David Choinière,Right Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,227780,David,Choinière,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Forge,1,77,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,5,9,0,0,0,0.57,0,1,0,2,2,2,1,0,2,0,1,1,34,7,0,1,0,1,100.0%,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,14,1,25.0%,87.5%,8,5,1,7,8,1,0.0%,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,-,0,-,-,30.0%,1,20,11,1,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,2zedqkn15thv6wx5xmgv48gd1,195042,K. Bekker,Kyle Edward Bekker,Defensive Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,140123,Kyle Edward,Bekker,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Forge,1,90,30,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,36,14,15,0.09,0,0,0.03,0,0,0,1,1,0,0,0,2,0,0,0,51,9,0,1,1,2,50.0%,0,0,9,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,12,24,0,30.6%,80.6%,16,5,8,5,20,11,0.0%,2,0,0,5,0,0,1,1,0.07,0.02,0.07,0.02,0.09,1,0,0.03,3,0.2,1,30.0%,2,20,11,1,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,6qp7j3yg8y4mi6awsjk79hwph,166440,Q. Roberts,Quillan Roberts,Goalkeeper,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,112997,Quillan,Roberts,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Forge,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,24,17,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,33,0,0,0,0,0,-,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,58.3%,75.0%,0,0,18,0,0,24,100.0%,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,30.0%,0,20,11,0,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,6pi1u2mdt56ns3pqkdjp772s5,166454,C. Nanco,Christopher Lenroy Nanco,Left Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,245004,Christopher Lenroy,Nanco,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Forge,1,21,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,0,1,100.0%,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,20.0%,60.0%,1,2,0,4,1,0,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,0,-,-,30.0%,1,20,11,2,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,7ehcrcdv82ib5fkpo3498gpgp,257762,K. Awuah,Kwame Awuah,Central Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,244929,Kwame,Awuah,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Forge,1,13,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,0,0,0,0.03,0,0,0,1,1,3,0,0,4,2,0,0,13,2,0,0,1,2,-,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,3,0,20.0%,80.0%,2,2,0,3,2,0,100.0%,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,-,0,-,-,30.0%,0,20,11,0,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,d3uo72swkorck8mo41kv1yp61,232298,D. Krutzen,Daniel Krutzen,Left Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,423548,Daniel,Krutzen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Forge,1,90,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,34,12,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,52,0,1,1,1,12,100.0%,7,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,0,64.7%,85.3%,20,0,9,0,23,11,100.0%,1,0,0,0,12,12,0,0,0,0,0,0,0,0,1,-,0,-,-,30.0%,0,20,11,1,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,upib1k4jf41nogwoduyqpw4p,306834,J. Grant,Jonathan Grant,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,202589,Jonathan,Grant,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,1,90,27,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,4,2,25,10,9,0.07,1,0,0.03,0,0,0,1,1,3,0,0,5,0,0,0,50,8,1,1,1,8,100.0%,5,4,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,13,14,23,3,16.0%,76.0%,13,4,2,5,17,3,66.7%,3,0,0,1,7,7,1,0,0.07,0,0.07,0,0.07,1,0,0.03,2,0,0,30.0%,0,20,11,1,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,32fe58rlsvv1h3qthbhol08yy,765161,A. Novak,Anthony Joseph Novak,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481846,Anthony Joseph,Novak,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,1,13,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,0,0.03,0,0,0,1,1,0,0,0,2,0,0,0,7,3,0,0,0,0,0.0%,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0.0%,60.0%,0,3,0,4,1,0,50.0%,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0,-,-,30.0%,1,20,11,0,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,4bc5n4bry6a5wswiwzq8d9oq2,765163,K. Thomas,Kadell Thomas,Left Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481569,Kadell,Thomas,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Forge,1,69,24,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,23,6,9,0.03,0,0,0,0,0,0,0,0,5,0,0,9,4,0,0,51,9,3,1,0,4,57.1%,0,0,9,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,21,5,25,1,26.1%,65.2%,7,8,0,9,12,2,-,0,0,0,1,0,0,4,0,0.03,0,0.03,0,0.03,0,0,0.03,1,0,0,30.0%,1,20,11,3,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,6d56vy4w9i65ye4c5t5txgkix,491595,T. Borges,Tristan Daniel Borges,Centre Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,225058,Tristan Daniel,Borges,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Forge,1,90,22,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,34,5,19,0.15,0,1,0.12,0,0,1,2,3,3,0,0,7,1,0,0,60,3,2,2,3,7,80.0%,0,0,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,7,32,1,44.1%,70.6%,15,7,2,9,20,5,100.0%,1,0,0,1,2,2,4,1,0.15,0,0.15,0,0.15,2,0,0.05,3,0,0,30.0%,5,20,11,2,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,6rsihixcpnuyulgk4giwpzvth,166447,D. Samuel,Dominic Samuel,Left Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,228121,Dominic,Samuel,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Forge,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,28,9,13,0,0,0,0.03,0,0,0,1,1,0,0,0,7,0,0,0,68,3,2,2,2,10,100.0%,3,1,5,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,30,23,2,64.3%,78.6%,10,6,6,6,13,9,-,0,0,0,1,9,9,1,0,0,0,0,0,0,1,0,-,0,1,1,30.0%,1,20,11,0,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,bpxxztlpukizv1d2a5506ilbe,273339,M. Zajac,Marcel Dominik Zajac,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481568,Marcel Dominik,Zajac,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,1,77,23,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,17,3,8,0.58,0,0,0.07,1,0,0,1,1,2,0,0,2,0,0,0,28,5,0,0,0,1,-,1,0,3,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,1,15,4,29.4%,64.7%,8,3,0,5,12,0,50.0%,2,0,0,0,1,1,0,0,0.58,0,0.58,0,0.58,1,0,0.29,2,-,-,30.0%,3,20,11,2,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,egpxg7krmp9behb4xcmiiwyjt,259864,G. Frano,Giuliano Frano,Defensive Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,211795,Giuliano,Frano,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Forge,1,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,46,18,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,61,5,5,0,0,7,100.0%,2,1,4,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,8,47,3,34.8%,78.3%,29,3,4,3,39,4,100.0%,1,0,0,0,3,3,4,0,0,0,0,0,0,0,0,-,0,-,-,30.0%,3,20,11,2,11,,FOR vs CAV,true,false,true,false,false,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,1,0,Played,W 1-0,1052440,FOR vs CAV (2019-08-25)
1,86tz9u1o9o5u0lbyycyd3df4l,34537,N. Ledgerwood,Nikolas Ledgerwood,Central Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,37057,Nikolas,Ledgerwood,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Cavalry,1,88,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,37,15,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,43,0,1,0,1,3,100.0%,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,26,2,32.4%,83.8%,20,4,7,6,23,8,100.0%,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,-,0,-,-,42.9%,3,16,16,3,16,,FOR vs CAV,false,true,false,false,true,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Cavalry,Forge,FOR,0,1,Played,L 0-1,1052440,FOR vs CAV (2019-08-25)
1,79xw5l1zq2huxdmeod9t19nmd,166598,J. Escalante,José Escalante,Right Winger,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,128665,José,Escalante,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,Cavalry,1,30,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,5,0,0,0,0.13,0,0,0,1,1,1,0,0,4,0,0,0,17,3,0,2,0,2,66.7%,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,4,3,0.0%,85.7%,1,4,1,5,1,1,100.0%,1,0,0,4,2,2,0,0,0,0,0,0,0,1,0,-,0,0,0,42.9%,0,16,16,2,16,,FOR vs CAV,false,true,false,false,true,2019-08-25,5a9bdy2gwxymhiu0vyvisb88a,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Cavalry,Forge,FOR,0,1,Played,L 0-1,1052440,FOR vs CAV (2019-08-25)
