Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null
1,btd38hasv7hxy5bw4g43ymhyi,656000,M. Mohsen,Montther Mohsen,Left Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,447302,Montther,Mohsen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Forge,9,363,20,5,3,0,1,0,1,0,0,3,1,2,0,0,0,0,0,1,1,0,0,0,1,0,4,0,21,4,111,37,49,0.15,1,0,0.63,0,1,1,3,4,10,0,0,26,4,0,0,243,36,4,5,5,23,47.4%,6,3,10,0,6,3,1,2,5,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,82,55,106,3,31.5%,77.5%,46,25,15,35,55,21,45.5%,11,0.00,0,12,19,19,4,0,0.15,0.00,0.15,0.00,0.15,4,1,0.04,4,0.33,0.25,40.5%,3.00,519,1,346,1,346,
1,djsh03luk6mlcoqsqfexadd9m,163872,B. Owundi,Bertrand Owundi,Left Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,445788,Bertrand,Owundi,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Forge,22,1756,27,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,129,51,1052,610,262,0.33,0,0,0.00,0,0,0,0,0,5,0,0,72,5,0,0,1266,60,6,13,24,138,70.4%,92,44,92,4,5,8,0,5,7,1,7,0,0,1,0,0,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,6,18,607,641,5,41.3%,82.9%,513,8,351,11,603,438,53.7%,67,0.00,0,2,123,123,15,0,0.00,0.33,0.00,0.33,0.33,0,11,0.11,3,0.50,0.50,41.6%,5.00,580,6,377,6,377,
1,eg3uo03gmym3dhombksuyljop,507382,É. Legault,Émile Legault,Right Centre Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,421822,Émile,Legault,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Pacific,13,915,20,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43,26,464,286,109,0.10,0,0,0.03,0,0,0,1,1,12,0,0,61,6,0,0,651,42,9,22,21,97,73.8%,41,15,59,1,6,7,0,8,3,1,1,0,0,1,0,0,19,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,4,4,37,347,267,2,36.2%,85.1%,185,18,192,21,211,232,59.1%,22,0.00,0,4,77,77,19,1,0.00,0.10,0.00,0.10,0.10,1,5,0.05,2,0.00,0.00,32.7%,9.00,541,8,398,8,398,
1,37pbdttxfaqvayoufo0q0dxey,672862,D. Abzi,Diyaeddine Abzi,Left Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,453335,Diyaeddine,Abzi,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,York United,24,1814,22,3,2,0,11,9,2,3,3,12,9,3,0,0,0,0,1,0,1,0,1,0,1,0,20,2,141,71,984,467,305,1.56,1,4,3.32,1,5,2,20,22,109,16,7,134,47,0,0,1705,133,13,35,48,134,70.6%,31,11,155,7,7,15,0,8,8,2,5,0,1,0,0,0,22,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,28,23,401,474,830,58,36.1%,78.5%,464,101,207,136,577,271,56.1%,41,0.00,0,73,90,90,39,5,1.38,0.19,1.38,0.19,1.56,18,5,0.05,29,0.19,0.19,33.4%,30.00,521,50,384,50,384,
1,5zqbuxft2tp9gdawhgrrww05x,327059,M. Arguiñarena,Martín Arguiñarena,Left Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,443488,Martín,Arguiñarena,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Valour,18,1534,29,1,1,0,2,0,2,0,2,6,3,3,0,0,2,0,0,0,0,0,0,0,0,0,8,0,111,45,644,232,256,0.46,0,1,0.71,0,0,3,10,13,19,0,0,118,13,0,0,1092,63,21,35,35,114,69.1%,18,6,84,2,6,6,4,16,12,0,3,0,0,1,0,0,26,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,4,6,238,372,482,4,52.3%,75.8%,260,84,144,106,336,202,53.1%,32,0.00,0,39,72,72,38,4,0.25,0.21,0.25,0.21,0.46,12,6,0.05,10,0.28,0.26,35.7%,17.00,380,24,275,24,275,
1,a5l5lmn7lf8wg3lp05d5sdsdl,529604,J. Springer,Justin Springer,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,243770,Justin,Springer,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,11,945,27,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,21,337,193,65,0.05,0,0,0.03,0,0,1,0,1,2,0,0,51,1,0,0,479,21,7,13,10,79,90.9%,47,20,36,0,1,2,1,7,1,1,1,0,0,0,0,0,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,2,0,12,318,149,6,49.6%,76.6%,93,4,161,7,125,205,57.9%,38,0.00,0,0,73,73,6,0,0.00,0.05,0.00,0.05,0.05,1,4,0.05,1,-,-,31.6%,3.00,398,6,305,6,305,
1,32fe58rlsvv1h3qthbhol08yy,765161,A. Novak,Anthony Joseph Novak,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481846,Anthony Joseph,Novak,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,18,1112,26,4,10,3,13,11,2,4,2,5,1,3,0,0,0,0,6,0,6,0,2,0,3,3,7,9,73,11,247,46,117,3.51,6,3,2.61,7,5,2,12,14,34,7,2,61,12,0,0,456,127,3,7,1,20,76.9%,9,5,28,6,0,5,3,1,15,2,6,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,12,35,253,21,182,58,17.0%,66.0%,85,74,4,121,119,7,25.6%,86,0.00,3,3,9,9,4,7,2.12,1.40,2.12,1.40,3.51,11,2,0.15,24,0.00,0.00,39.5%,17.00,501,23,330,23,330,
1,33nqawmehcegb4mgb7rbd5ht6,765158,D. Gogarty,Daniel Gogarty,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481744,Daniel,Gogarty,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,20,1551,24,3,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,93,66,883,537,187,1.04,0,0,0.22,1,0,0,6,6,2,0,0,62,0,0,0,1127,46,10,19,21,93,76.3%,40,13,73,1,2,9,1,3,2,0,4,0,0,0,0,0,27,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,5,61,615,451,7,47.1%,82.0%,334,16,374,22,391,470,61.7%,47,0.00,0,9,80,80,11,2,0.00,1.04,0.00,1.04,1.04,6,11,0.21,5,0.44,0.44,33.4%,10.00,602,15,447,15,447,
1,4bc5n4bry6a5wswiwzq8d9oq2,765163,K. Thomas,Kadell Thomas,Left Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481569,Kadell,Thomas,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Forge,15,541,24,10,4,0,7,4,3,0,2,3,2,1,0,0,0,0,3,0,3,0,0,0,0,3,2,8,35,11,183,37,100,0.71,3,1,1.32,0,2,0,4,4,32,2,2,45,14,1,0,358,66,5,12,3,24,60.7%,2,0,44,7,2,3,5,0,6,2,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,21,192,36,130,26,27.3%,74.9%,53,75,9,91,76,16,27.3%,11,0.00,0,14,11,11,12,1,0.66,0.05,0.66,0.05,0.71,3,0,0.06,12,0.07,0.07,42.6%,16.00,443,23,269,23,269,
1,4h7ptfwq1idssbzie9oyx60ru,765159,Tsai Li-Ching,Emilio Estevez Tsai,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481749,Emilio,Estevez Tsai,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,18,627,22,13,4,0,5,4,1,1,2,3,1,2,0,0,0,0,1,0,1,0,0,0,1,0,4,4,36,11,215,62,106,1.03,1,1,0.33,1,0,0,6,6,38,1,0,46,13,1,1,393,67,0,8,4,13,61.5%,1,1,46,7,0,5,7,4,13,1,2,0,0,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,4,22,170,50,173,23,28.8%,78.1%,86,63,19,87,101,27,11.1%,9,0.00,0,9,3,3,6,4,1.03,0.00,1.03,0.00,1.03,5,0,0.09,11,0.22,0.25,33.6%,17.00,465,17,318,17,318,
1,51xzvj638qanadr36lysjapxx,307632,S. Karlsson Adjei,Simon Karlsson Adjei,Centre Forward,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,215622,Simon,Karlsson Adjei,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,York United,24,1422,27,8,10,2,16,14,2,9,4,24,8,12,0,0,0,0,6,1,7,0,8,1,2,5,10,21,81,11,341,92,157,7.61,7,2,1.49,10,1,2,19,21,17,3,1,84,8,0,0,575,126,5,10,2,23,68.2%,6,5,29,8,1,9,8,0,10,10,3,0,0,0,0,0,20,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,35,276,28,271,76,20.2%,73.0%,151,88,10,122,203,16,41.7%,103,0.00,5,4,8,8,10,5,6.66,0.95,6.66,0.95,7.61,19,1,0.14,53,0.25,0.25,32.7%,20.00,564,21,415,21,415,
1,622w13rktz2os2jlo286col3p,92693,M. Aparicio,Manuel Aparicio,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,168505,Manuel,Aparicio,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,25,2159,25,0,6,1,12,4,8,3,5,21,17,2,0,0,1,1,0,2,1,0,3,1,0,2,4,25,232,53,1273,384,604,2.30,2,2,2.20,2,1,2,35,37,91,5,2,149,43,2,1,1788,204,27,29,31,98,53.3%,8,3,160,22,8,26,9,5,23,1,5,0,0,0,0,0,30,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,37,20,41,492,249,1047,47,36.9%,77.6%,668,197,123,264,837,172,34.2%,38,0.00,0,40,36,36,44,18,1.87,0.43,1.87,0.43,2.30,35,0,0.06,41,0.25,0.24,33.8%,54.00,521,45,401,45,401,
1,653qyopyxl1qrfmul2n3m5g16,765160,M. Doner,Morey Doner,Right Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481743,Morey,Doner,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,York United,25,2250,26,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,133,74,1045,460,378,0.15,1,4,2.36,0,4,1,15,16,62,3,1,145,34,0,0,1715,94,13,27,32,119,74.1%,35,18,155,5,8,9,7,9,20,2,6,0,1,0,0,0,32,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,20,17,398,544,773,16,34.4%,80.2%,464,144,230,186,557,302,60.3%,63,0.00,0,71,99,99,17,3,0.15,0.00,0.15,0.00,0.15,12,14,0.05,3,0.23,0.23,33.4%,25.00,602,25,447,25,447,
1,6d56vy4w9i65ye4c5t5txgkix,491595,T. Borges,Tristan Daniel Borges,Centre Attacking Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,225058,Tristan Daniel,Borges,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Forge,27,1973,22,5,7,4,37,26,11,6,3,10,4,5,4,3,1,0,11,2,8,0,1,0,13,0,36,10,136,31,698,134,397,9.34,13,5,4.10,15,5,8,36,44,136,18,9,186,63,1,0,1353,187,21,39,23,88,69.8%,0,0,145,17,4,17,17,5,30,10,11,0,0,0,0,0,17,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26,26,49,712,117,524,121,30.5%,76.1%,252,237,42,308,327,63,37.9%,29,0.00,7,81,26,26,37,25,4.88,4.45,4.88,4.45,6.18,39,1,0.17,56,0.16,0.17,40.9%,64.00,584,62,371,62,371,
1,6rsihixcpnuyulgk4giwpzvth,166447,D. Samuel,Dominic Samuel,Right Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,228121,Dominic,Samuel,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Forge,26,2133,26,1,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,110,82,917,409,316,0.05,0,1,0.36,0,1,2,3,5,23,0,0,124,12,0,0,1404,96,14,29,31,154,87.8%,75,32,110,10,9,24,7,17,15,0,10,0,0,1,0,0,19,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,41,8,15,183,557,664,10,49.4%,79.1%,423,52,250,63,526,328,51.7%,60,0.00,0,15,125,125,26,3,0.00,0.05,0.00,0.05,0.05,4,9,0.03,2,0.27,0.27,41.2%,15.00,578,10,362,10,362,
1,6twhs1y8bihm7vc9dib8hgezt,332971,K. Cela,Klaidi Cela,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,224762,Klaidi,Cela,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,8,326,21,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,27,8,111,39,37,0.33,1,1,0.49,1,1,0,2,2,3,0,0,34,2,0,0,241,21,8,6,5,38,73.7%,18,9,14,0,3,3,2,2,5,1,1,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,61,77,103,6,43.2%,68.5%,45,15,16,23,66,22,50.0%,18,0.00,1,9,33,33,5,0,0.00,0.33,0.00,0.33,0.33,1,2,0.17,2,0.22,0.22,41.5%,2.00,535,8,340,8,340,
1,7yfwpe3tltsxez80puqy7hoet,170945,J. Di Chiara,Joseph Di Chiara,Defensive Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,95575,Joseph,Di Chiara,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,York United,23,1755,29,3,6,1,5,2,3,6,3,12,8,0,2,2,2,0,2,0,0,0,3,0,0,2,2,12,87,31,1001,466,417,2.70,2,1,1.27,2,1,0,16,16,39,3,1,140,22,2,1,1352,119,20,32,30,100,70.3%,18,7,125,6,6,25,11,6,33,1,4,0,0,0,0,0,27,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,8,29,247,259,846,38,26.6%,88.2%,601,118,164,151,667,183,47.2%,36,0.00,2,2,48,48,45,7,0.47,2.23,0.47,2.23,1.12,15,4,0.10,26,0.50,0.50,34.8%,37.00,475,34,359,34,359,
1,8djbjtpajhwv1falg9buuone2,658166,W. Murofushi,Wataru Murofushi,Defensive Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481746,Wataru,Murofushi,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,York United,23,1718,25,3,13,0,9,6,3,1,3,4,1,1,1,1,0,0,3,0,1,0,0,1,0,3,1,11,118,36,1062,486,422,2.57,3,0,1.82,4,2,1,24,25,23,2,1,101,16,2,1,1318,83,15,29,18,65,60.3%,2,1,149,7,6,17,4,7,23,3,4,0,0,0,0,0,23,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,2,12,197,291,830,29,29.9%,85.5%,611,93,204,130,706,226,50.0%,14,0.00,3,16,29,29,33,3,0.91,1.66,0.91,1.66,1.78,25,8,0.15,17,0.25,0.30,33.5%,46.00,522,26,386,26,386,
1,bpxxztlpukizv1d2a5506ilbe,273339,M. Zajac,Marcel Dominik Zajac,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481568,Marcel Dominik,Zajac,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,22,1073,22,10,8,1,11,10,1,4,5,10,3,7,0,0,0,0,1,0,1,1,1,2,0,0,6,12,50,7,289,66,166,5.01,1,3,2.87,8,5,1,12,13,22,4,4,61,12,0,0,495,91,3,10,4,21,68.4%,4,2,51,7,3,5,13,1,9,7,5,0,0,0,0,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,4,30,275,28,192,58,15.6%,80.3%,111,113,8,143,135,11,28.3%,46,0.00,1,6,9,9,9,3,4.59,0.41,4.59,0.41,5.01,10,0,0.17,30,0.17,0.17,41.7%,27.00,583,28,381,28,381,
1,cdaayu6d9xzn4gyn5jg5p6vl6,290490,T. Henry,Triston Henry,Goalkeeper,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,481567,Triston,Henry,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Forge,22,1979,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,39,616,382,53,0.00,0,0,0.00,0,0,0,0,0,1,0,0,15,1,0,0,825,2,0,0,0,13,-,13,1,27,0,1,0,0,8,0,0,9,9,0,0,5,14,17,14,3,0,55,1,1,22,33,2,2,49,29,26,9,21,1,11,10,0,0,3,30,0,1,0,820,5,0,54.4%,70.6%,5,0,430,0,5,611,100.0%,10,21.22,0,0,13,13,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,41.2%,0.00,625,2,408,2,408,
1,dpupqs5n7pvsxdxml8hgofund,235032,E. Zambazis,Emmanuel Zambazis,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,248400,Emmanuel,Zambazis,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,4,277,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,254,151,87,0.02,0,1,0.06,0,0,0,2,2,2,0,0,18,2,0,0,294,10,3,2,7,14,62.5%,2,1,30,0,0,3,0,3,4,0,0,0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,18,91,185,0,29.9%,93.7%,153,11,74,14,163,77,66.7%,6,0.00,0,0,7,7,7,0,0.02,0.00,0.02,0.00,0.02,1,1,0.02,1,-,-,34.2%,7.00,248,6,179,6,179,
1,egpxg7krmp9behb4xcmiiwyjt,259864,G. Frano,Giuliano Frano,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,211795,Giuliano,Frano,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,26,1964,27,6,3,0,2,2,0,1,1,9,5,2,0,0,0,0,1,0,0,1,2,1,0,0,1,7,178,71,1146,436,461,1.35,1,0,1.19,3,2,1,11,12,29,0,0,130,18,0,0,1619,108,21,40,41,139,73.5%,34,15,149,4,8,23,0,3,10,0,9,0,0,0,0,0,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,2,22,247,451,921,18,39.6%,78.3%,569,112,216,143,722,281,64.5%,62,0.00,1,12,87,87,46,6,0.61,0.74,0.61,0.74,1.35,12,12,0.10,13,0.17,0.18,41.1%,44.00,599,34,398,34,398,
1,re7nvdow49fwtuubuavwbvxm,765162,M. Silva,Matthew Silva,Goalkeeper,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,481742,Matthew,Silva,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,33,24,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,54.5%,78.8%,0,0,26,0,0,33,-,0,0.73,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,33.3%,0.00,498,0,368,0,368,
1,26zoncn0ilfvg5gwn91dkqmt,166753,A. Garcia,Akeem Garcia,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481764,Akeem,Garcia,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,24,2082,24,1,4,1,23,22,1,3,1,12,4,7,0,0,0,0,6,1,5,0,0,1,3,4,6,28,62,19,399,111,207,6.62,7,0,1.30,14,2,0,15,15,55,11,5,106,29,1,1,764,145,7,16,2,32,62.2%,5,1,94,18,2,15,15,8,21,15,7,0,0,0,0,0,24,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,10,46,354,73,337,84,24.8%,79.7%,166,124,28,163,200,36,20.8%,48,0.00,6,19,14,14,15,3,4.66,1.96,4.66,1.96,6.62,15,0,0.17,39,0.05,0.06,33.1%,38.00,602,27,448,27,448,
1,3176i3h6iv1ufsp88prhhmjqi,317634,E. Simmons,Elliot Simmons,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,209693,Elliot,Simmons,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,13,969,23,3,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,28,482,217,178,0.09,0,0,0.42,0,0,4,5,9,15,0,0,51,12,0,0,636,52,10,17,18,57,55.1%,11,4,99,2,2,10,0,2,5,0,4,0,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2,10,65,201,370,0,36.1%,82.0%,262,26,107,34,310,138,55.6%,9,0.00,0,21,37,37,19,1,0.09,0.00,0.09,0.00,0.09,9,1,0.03,3,0.29,0.00,33.0%,23.00,432,3,289,3,289,
1,4c5w90f125c6det9gu0ljmgnp,205207,P. Schaale,Peter Schaale,Right Centre Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,481754,Peter,Schaale,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,HFX Wanderers,17,1530,24,0,0,0,5,4,1,3,2,13,3,0,0,0,1,0,1,0,0,0,8,2,0,1,0,8,138,72,666,338,118,2.14,1,1,1.03,2,1,1,3,4,6,0,0,107,6,0,0,930,70,13,29,24,166,76.4%,100,48,91,9,4,7,0,4,2,1,5,0,0,0,0,0,23,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,6,37,613,280,24,55.3%,68.5%,159,3,294,5,248,413,61.4%,88,0.00,1,0,149,149,16,1,0.08,2.06,0.08,2.06,2.14,3,17,0.09,23,-,-,32.7%,3.00,453,22,284,22,284,
1,4vhdwaliha28vptlj0onscfe1,312947,Z. Sukunda,Zachary Sukunda,Right Attacking Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,243854,Zachary,Sukunda,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,HFX Wanderers,17,841,25,7,7,0,2,1,1,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,41,17,253,85,110,0.27,0,0,0.28,0,0,0,6,6,12,0,0,31,9,0,0,400,47,2,7,7,27,60.0%,11,6,39,3,1,5,1,0,9,1,3,0,0,0,0,0,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,20,126,69,205,9,29.6%,77.1%,110,60,25,76,138,39,33.3%,15,0.00,0,11,18,18,8,1,0.27,0.00,0.27,0.00,0.27,6,0,0.04,7,0.09,0.09,33.4%,13.00,509,9,339,9,339,
