Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null
1,7lqj7hx4na2kvl5doan797vmx,560429,D. Zator,Dominick Zator,Right Centre Back,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,250776,Dominick,Zator,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Cavalry,10,900,26,0,0,0,4,4,0,1,0,4,1,0,0,0,0,0,1,0,0,1,3,3,0,0,0,2,94,50,672,353,175,0.65,1,0,1.04,1,2,2,2,4,4,0,0,51,4,1,1,811,31,3,12,8,47,83.3%,21,10,48,2,1,6,1,8,1,0,3,0,0,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,68,391,352,19,44.0%,78.6%,249,21,258,38,316,318,56.4%,39,0.00,1,8,35,35,12,0,0.03,0.62,0.03,0.62,0.65,4,5,0.07,9,0.50,0.50,45.6%,6.00,167,20,110,20,110,
1,aisfml98z3uznfzhbopr5kmp5,317065,M. Village,Mark Village,,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,250775,Mark,Village,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Pacific,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,36.4%,0.00,20,0,20,0,20,
1,4v13dz2g71gh5i527t347shyh,486563,S. Hundal,Shaan Hundal,Centre Forward,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,224768,Shaan,Hundal,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Valour,6,232,21,4,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,35,14,13,0.26,0,2,0.20,0,0,0,5,5,7,0,0,4,3,0,0,66,25,1,0,0,1,33.3%,0,0,7,6,0,1,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,36,5,25,7,20.0%,77.1%,16,9,2,15,18,2,0.0%,10,0.00,0,2,0,0,0,1,0.26,0.00,0.26,0.00,0.26,3,1,0.06,4,0.00,0.00,34.3%,3.00,139,3,106,3,106,
1,7tmc8hrkee4lo05qa26i7e5zp,233117,M. Carducci,Marco Carducci,Goalkeeper,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,173159,Marco,Carducci,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Cavalry,9,810,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,20,279,158,34,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,340,1,0,0,0,4,-,4,0,12,0,1,0,0,2,0,0,3,1,0,0,2,0,10,9,1,0,10,0,2,3,4,0,0,10,6,4,2,3,4,2,0,0,0,1,15,0,0,0,339,1,0,63.8%,68.8%,0,0,192,0,1,278,-,0,8.81,0,0,4,4,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,45.6%,0.00,167,3,110,3,110,
1,1lg1214de42tia4tcv7rk3z6d,140675,Oliver Minatel,Oliver Minatel,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,103949,Oliver,Minatel,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,7,454,28,1,5,0,2,0,2,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,22,6,138,40,70,0.32,0,1,1.03,0,2,0,6,6,6,1,1,24,4,1,0,194,30,3,2,0,7,35.7%,2,0,19,3,0,7,2,0,6,0,1,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,85,12,97,13,25.4%,79.7%,62,44,4,53,79,6,50.0%,16,0.00,0,5,6,6,0,1,0.24,0.07,0.24,0.07,0.32,5,0,0.05,7,0.40,0.40,38.1%,9.00,112,13,75,13,75,
1,6pi1u2mdt56ns3pqkdjp772s5,166454,C. Nanco,Christopher Lenroy Nanco,Left Winger,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,245004,Christopher Lenroy,Nanco,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Forge,5,224,26,1,4,0,3,2,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,3,13,1,46,11,21,0.19,2,0,0.79,0,1,0,1,1,12,2,1,10,4,0,0,87,27,1,3,0,5,40.0%,1,0,9,3,1,3,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,53,12,22,11,19.6%,69.6%,13,14,5,25,16,5,0.0%,4,0.00,0,5,4,4,0,1,0.16,0.02,0.16,0.02,0.19,1,0,0.05,4,0.20,0.20,42.4%,3.00,123,6,85,6,85,
1,7w93cfaszi89ex6xdf9tgkp9l,312948,M. Temguia,Mélé Temguia,Right Centre Back,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,199141,Mélé,Temguia,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Edmonton,5,450,25,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,27,14,269,155,73,0.44,0,0,0.00,0,0,0,0,0,6,1,0,33,4,0,0,353,23,6,10,12,45,88.9%,15,7,34,7,3,3,0,3,4,0,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,17,187,149,8,43.5%,84.8%,106,6,116,8,124,137,60.0%,10,0.00,0,1,34,34,11,0,0.00,0.44,0.00,0.44,0.44,0,3,0.09,5,0.00,0.00,31.8%,1.00,133,5,104,5,104,
1,bewzox1rnh1n28tkj5k0rmrqh,311516,D. Campbell,Dante Campbell,Right Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,224756,Dante,Campbell,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Valour,5,227,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,93,30,38,0.00,0,0,0.04,0,0,0,1,1,3,0,0,12,0,0,0,157,17,1,5,6,17,50.0%,4,2,18,1,0,3,0,2,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,4,36,51,70,2,48.4%,73.1%,36,15,17,18,48,27,50.0%,4,0.00,0,1,11,11,4,2,0.00,0.00,0.00,0.00,0.00,1,2,-,0,0.00,0.00,34.3%,7.00,139,2,106,2,106,
1,7ehcrcdv82ib5fkpo3498gpgp,257762,K. Awuah,Kwame Awuah,Left Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,244929,Kwame,Awuah,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Forge,11,842,25,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,66,38,368,110,154,0.08,1,0,0.60,0,1,0,4,4,15,0,0,54,8,0,0,628,43,6,16,14,51,81.5%,12,4,51,4,6,1,7,3,1,1,4,0,0,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,188,182,258,8,46.2%,71.7%,135,71,58,92,182,94,63.6%,22,0.00,0,22,37,37,10,4,0.03,0.05,0.03,0.05,0.08,4,4,0.04,2,0.05,0.05,36.7%,10.00,211,13,154,13,154,
1,7whdjeubz6xgvlxtl91z93idx,233121,J. Haynes,Jordan Haynes,Left Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,173167,Jordan,Haynes,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Pacific,8,465,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,36,301,120,94,0.00,0,0,0.03,0,0,0,1,1,2,0,0,33,2,0,0,428,19,5,8,7,34,65.0%,14,11,30,2,3,0,0,4,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,40,167,221,0,53.8%,71.1%,136,14,64,19,175,107,68.2%,22,0.00,0,6,29,29,4,1,0.00,0.00,0.00,0.00,0.00,1,2,-,0,0.33,0.33,40.4%,7.00,200,5,158,5,158,
1,d3uo72swkorck8mo41kv1yp61,232298,D. Krutzen,Daniel Krutzen,Left Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,423548,Daniel,Krutzen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Forge,11,961,24,0,1,2,3,2,1,2,1,7,4,0,1,1,4,0,2,0,0,1,1,1,1,0,6,2,97,46,650,357,150,1.81,2,0,0.53,2,1,3,1,4,5,0,0,58,3,0,0,819,37,5,10,34,87,65.2%,38,18,52,2,7,5,0,14,4,0,5,0,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,35,508,276,11,53.1%,78.0%,200,8,299,10,245,395,60.0%,40,0.00,2,11,76,76,11,0,0.02,1.80,0.02,1.80,1.02,4,4,0.14,13,0.18,0.20,36.7%,2.00,211,19,154,19,154,
1,368zrfhpvljc7rvzkl1v0x1bd,567931,A. Samake,Abdoulaye Samake,Right Centre Back,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,199139,Abdoulaye,Samake,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Pacific,3,89,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,61,37,12,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,72,4,1,1,3,7,100.0%,2,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,48,23,0,41.0%,80.3%,18,0,31,0,21,40,33.3%,3,0.00,0,0,4,4,2,1,0.00,0.00,0.00,0.00,0.00,0,1,-,0,-,-,40.4%,0.00,200,1,158,1,158,
1,8xiikcvufow3u6jo0opzhtip5,326906,R. Boskovic,Robert Boskovic,Left Centre Back,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,243903,Robert,Boskovic,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Cavalry,6,479,22,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,47,21,335,180,87,0.13,0,0,0.00,0,0,0,0,0,3,0,0,25,1,0,0,396,18,6,4,9,27,71.4%,7,3,32,1,1,5,0,2,2,1,2,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,1,8,180,208,3,45.1%,79.7%,145,3,119,4,183,148,62.5%,16,0.00,0,0,16,16,11,0,0.03,0.11,0.03,0.11,0.13,0,1,0.04,3,-,-,47.1%,3.00,154,2,99,2,99,
1,b6aw65sbptx2dlqsfx64x59m1,299030,A. Ricci,Austin Ricci,Centre Forward,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,423281,Austin,Ricci,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Valour,6,365,24,2,3,0,5,5,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,20,2,53,6,25,0.94,0,0,0.13,1,0,0,3,3,15,6,3,20,5,0,0,126,30,1,5,0,7,66.7%,0,0,8,5,0,4,3,0,6,1,2,0,0,0,0,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,82,5,39,29,32.1%,58.5%,15,16,0,31,21,1,0.0%,6,0.00,0,5,2,2,1,4,0.80,0.14,0.80,0.14,0.94,3,1,0.10,9,0.40,0.40,33.6%,3.00,123,9,96,9,96,
1,1yufrkhruoxnyg54sxgduilt5,322426,J. Esua,Jeannot Esua,Right Back,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,423654,Jeannot,Esua,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Edmonton,7,617,24,0,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,40,11,275,124,100,0.88,0,0,0.45,1,1,0,3,3,22,0,0,42,11,0,0,471,24,2,3,12,44,71.4%,24,14,54,2,2,2,3,9,5,2,0,0,0,0,0,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,4,97,171,203,4,36.7%,81.5%,126,30,68,35,149,91,81.8%,11,0.00,0,25,33,33,8,3,0.00,0.88,0.00,0.88,0.88,3,1,0.22,4,0.08,0.08,31.8%,9.00,133,5,104,5,104,
1,13wkddshf1c9zrygeg7r3s6w9,540886,J. Dunn-Johnson,Julian Dunn-Johnson,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,421818,Julian,Dunn-Johnson,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,7,630,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,281,174,55,0.00,0,0,0.07,0,0,1,1,2,6,0,0,38,2,0,0,378,29,9,7,11,51,80.0%,22,14,32,4,3,1,0,2,1,0,2,0,0,1,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,6,19,256,103,11,50.5%,81.5%,73,2,154,9,91,181,65.4%,26,0.00,0,1,46,46,5,0,0.00,0.00,0.00,0.00,0.00,2,7,-,0,0.00,0.00,34.3%,3.00,139,11,106,11,106,
1,83d29e64znddf9kkyo62u4g6h,560974,N. Verhoeven,Noah Verhoeven,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,424288,Noah,Verhoeven,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,3,173,21,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,3,84,26,36,0.07,0,0,0.11,0,0,1,2,3,8,0,0,11,7,0,0,115,6,0,3,1,4,75.0%,0,0,8,2,0,0,0,0,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,37,11,67,2,34.5%,73.8%,39,17,6,22,53,9,-,0,0.00,0,5,1,1,2,1,0.05,0.02,0.05,0.02,0.07,3,0,0.03,2,0.60,0.50,40.4%,3.00,200,2,158,2,158,
1,daf9pfrmp5w42wpwejb3lzkr9,278723,Son Yong-Chan,Yong-Chan Son,Defensive Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,246192,Yong-Chan,Son,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Edmonton,4,303,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,115,51,44,0.00,0,0,0.21,0,0,2,2,4,1,0,0,9,1,1,1,172,18,1,1,5,13,40.0%,3,1,12,1,1,6,2,0,1,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,42,42,88,0,33.9%,82.6%,56,16,23,22,66,27,50.0%,6,0.00,0,5,8,8,5,0,0.00,0.00,0.00,0.00,0.00,4,1,-,0,0.40,0.25,31.8%,1.00,133,2,104,2,104,
1,6dkbzo16tym6q7a562x9krsh5,169995,Gabriel Vasconcelos,Gabriel Monteiro Vasconcelos,Centre Forward,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,221327,Gabriel,Monteiro Vasconcelos,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,York United,2,87,24,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,19,4,11,0.05,0,0,0.00,0,0,0,0,0,1,0,0,1,0,0,0,28,3,1,0,0,1,100.0%,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,15,3,10,2,36.8%,78.9%,8,6,1,9,9,1,-,0,0.00,0,0,0,0,1,0,0.05,0.00,0.05,0.00,0.05,0,0,0.05,1,-,-,35.2%,1.00,133,1,109,1,109,
1,c71o8hujd9joixq9ge68i4qg9,173269,N. Mavila,Nathan Mavila,Left Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,156664,Nathan,Mavila,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Cavalry,9,709,25,1,3,0,6,2,4,0,0,4,0,4,2,2,2,0,2,1,1,0,0,0,2,1,8,2,47,22,255,117,69,2.22,3,1,1.10,3,2,6,5,11,23,0,0,42,10,1,1,495,51,4,6,10,27,62.5%,6,3,42,6,5,10,1,6,4,0,2,0,0,1,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,8,8,140,150,205,12,40.4%,72.9%,92,31,63,37,125,93,60.0%,20,0.00,2,46,16,16,8,3,0.53,1.69,0.53,1.69,0.64,10,1,0.22,10,0.20,0.13,45.6%,8.00,167,11,110,11,110,
1,upib1k4jf41nogwoduyqpw4p,306834,J. Grant,Jonathan Grant,Left Winger,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,202589,Jonathan,Grant,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Winger,Forge,4,274,27,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,5,77,18,29,0.18,0,0,0.18,0,0,0,2,2,14,0,0,13,5,0,0,139,34,0,1,7,15,14.3%,6,3,18,7,4,4,2,0,1,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,2,63,32,44,8,44.2%,61.0%,19,18,10,31,27,19,40.0%,10,0.00,0,5,10,10,3,2,0.18,0.00,0.18,0.00,0.18,2,0,0.09,2,0.00,0.00,32.5%,3.00,123,6,98,6,98,
1,3ucemntfw84vk7op9z7wnf36d,244210,N. Wirth,Nolan Wirth,Goalkeeper,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,428321,Nolan,Wirth,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Pacific,4,360,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,136,87,11,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,181,1,0,0,0,2,-,2,0,5,0,1,0,0,3,0,0,1,2,1,0,1,0,5,5,0,0,9,0,0,8,0,0,0,9,5,4,0,1,1,6,2,0,0,0,6,0,0,0,181,0,0,39.0%,72.1%,0,0,98,0,0,136,100.0%,2,4.40,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,40.4%,0.00,200,0,158,0,158,
1,7yablvquk5wpfy1hrwjoknj6d,235014,J. Pantemis,James Pantemis,Goalkeeper,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,225053,James,Pantemis,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Valour,7,630,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,167,115,8,0.00,0,0,0.03,0,0,0,1,1,0,0,0,3,0,0,0,240,0,0,0,0,2,-,2,0,9,0,0,0,0,1,0,0,2,4,1,0,1,2,9,8,1,0,19,0,0,6,11,1,1,17,14,5,4,8,0,6,2,0,0,0,12,0,0,0,240,0,0,49.1%,73.7%,0,0,123,0,0,167,100.0%,2,7.37,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,-,-,34.3%,0.00,139,2,106,2,106,
1,2bvfol1n1otgzral4w8j0ci22,598655,D. Doe,David Doe,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,434685,David,Doe,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,2,54,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,5,1,0.00,0,0,0.00,0,0,0,0,0,2,0,0,5,1,0,0,28,7,1,1,1,3,66.7%,0,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,3,19,0,35.7%,42.9%,5,1,0,2,12,0,33.3%,3,0.00,0,1,1,1,2,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,0.00,0.00,31.4%,1.00,113,2,93,2,93,
1,dlkpavxvjx1hy57k8sbk21lg5,56329,Nacho Zabal,Ignacio Zabal Almazán,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,88457,Ignacio,Zabal Almazán,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,7,630,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,19,244,117,35,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,321,0,0,0,0,5,-,5,0,12,0,0,0,0,1,0,0,2,1,1,0,2,2,12,10,2,0,24,0,0,12,10,3,0,21,15,9,3,9,1,7,3,0,0,0,18,0,0,0,318,3,0,68.4%,62.3%,1,0,151,0,3,241,100.0%,2,12.48,0,0,5,5,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,34.2%,0.00,137,0,118,0,118,
1,2xr4zmz44j3klssbanayqqy21,311488,M. Kapor,Milovan Kapor,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,206339,Milovan,Kapor,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,6,495,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,218,143,45,0.00,0,0,0.09,0,0,1,0,1,0,0,0,13,0,0,0,272,18,0,1,7,34,20.0%,26,12,18,1,4,3,0,2,2,0,2,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,0,1,2,165,105,1,31.2%,86.2%,82,2,104,2,97,119,60.0%,15,0.00,0,0,32,32,2,0,0.00,0.00,0.00,0.00,0.00,1,6,-,0,-,-,35.2%,0.00,126,1,107,1,107,
1,62nti15up6a14yi1featiyhd6,301065,D. Kinumbe,Daniel Kinumbe,Left Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,425640,Daniel,Kinumbe,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,HFX Wanderers,4,208,21,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,8,64,24,21,0.17,0,0,0.03,0,0,0,1,1,7,1,1,16,6,0,0,109,9,0,2,7,10,50.0%,1,0,12,0,1,0,0,1,3,2,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,27,40,42,3,34.4%,70.3%,19,12,14,19,22,23,57.1%,7,0.00,0,0,6,6,4,0,0.17,0.00,0.17,0.00,0.17,1,1,0.09,2,-,-,33.3%,1.00,237,2,158,2,158,
